,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4
4798,0,3267,3033,0,0,854,446,558
4799,0,3271,3039,0,0,855,447,558
4800,0,3129,2131,0,0,907,412,205
4801,0,3440,2610,0,0,916,384,353
4802,0,3569,2943,0,0,833,104,480
4803,0,3636,3106,0,0,686,9,507
4804,0,3581,3088,0,0,709,143,484
4805,0,3450,3010,0,0,760,434,434
4806,0,3301,2354,0,0,843,550,216
4807,0,3102,1559,0,0,841,603,79
4808,0,3050,815,0,0,827,616,43
4809,0,3083,1458,0,0,833,579,322
4810,0,3415,1173,0,0,856,381,416
4811,0,3507,1909,0,0,839,297,393
4812,0,3559,2118,0,0,659,30,417
4813,0,3696,1447,0,0,660,1,478
4814,0,3761,1430,0,0,731,0,444
4815,0,3775,1428,0,0,780,0,441
4816,0,3756,1495,0,0,788,0,387
4817,0,3680,2087,0,0,847,130,179
4818,0,3597,1959,0,0,885,503,154
4819,0,3476,1958,0,0,798,610,90
4820,0,3394,2070,0,0,727,733,151
4821,0,3281,2186,0,0,743,704,186
4822,0,3223,2575,0,0,637,503,155
4823,0,2977,2829,0,0,325,267,96
4824,0,2247,2928,0,0,203,61,86
4825,0,1341,2960,0,0,281,23,174
4826,0,2793,3034,0,0,322,59,200
4827,0,3203,3070,0,0,445,191,228
4828,0,3513,3055,0,0,454,75,236
4829,0,3618,2914,0,0,371,0,268
4830,0,3394,2454,0,0,95,0,214
4831,0,3456,1819,0,0,87,0,216
4832,0,3685,1805,0,0,87,0,265
4833,0,3713,1840,0,0,78,0,300
4834,0,3597,1883,0,0,74,0,266
4835,0,2701,2654,0,0,509,222,414
4836,0,826,2601,0,0,95,397,447
4837,0,0,2811,0,0,77,482,491
4838,0,2325,2954,0,0,67,516,308
4839,0,2814,3031,0,0,294,497,285
4840,0,3661,3056,0,0,266,341,343
4841,0,3731,3312,0,0,138,146,277
4842,0,3810,3378,0,0,279,16,325
4843,0,3809,3340,0,0,262,0,353
4844,0,3888,3275,0,0,212,0,441
4845,0,3915,2832,0,0,73,0,462
4846,0,3949,2320,0,0,66,0,486
4847,0,3957,1867,0,0,65,0,505
4848,0,3965,1738,0,0,66,0,483
4849,0,3955,1767,0,0,64,0,462
4850,0,3950,1760,0,0,65,0,460
4851,0,3917,1638,0,0,69,0,451
4852,0,3909,1530,0,0,72,0,478
4853,0,3920,1893,0,0,99,0,461
4854,0,3783,2078,0,0,764,0,455
4855,0,3459,2526,0,0,815,0,421
4856,0,3340,2556,0,0,828,0,458
4857,0,3094,2609,0,0,840,0,460
4858,0,2871,2618,0,0,863,0,460
4859,0,2969,2607,0,0,876,0,476
4860,0,3213,2442,0,0,884,0,480
4861,0,3391,2227,0,0,895,0,496
4862,0,3435,2058,0,0,898,0,518
4863,0,3453,2111,0,0,903,0,510
4864,0,3344,1936,0,0,860,339,0
4865,0,3187,1719,0,0,828,611,0
4866,0,3146,0,0,0,809,608,355
4867,0,3037,0,0,0,764,599,602
4868,0,3299,0,0,0,886,268,635
4869,0,3775,0,0,0,886,211,622
4870,0,3919,0,0,0,744,0,655
4871,0,4048,0,0,0,371,0,634
4872,0,4025,0,0,0,741,3,653
4873,0,3600,0,0,0,842,0,614
4874,0,3378,0,0,0,945,0,598
4875,0,3264,0,0,0,948,0,612
4876,0,3136,0,0,0,947,0,624
4877,0,3206,0,0,0,949,0,624
4878,0,3222,0,0,0,938,0,589
4879,0,3246,0,0,0,951,0,612
4880,0,3136,0,0,0,963,0,607
4881,0,3085,0,0,0,980,0,594
4882,0,2977,0,0,0,936,1,538
4883,0,3019,1968,0,0,910,0,292
4884,0,3050,2117,0,0,924,0,0
4885,0,3037,1072,0,0,953,0,505
4886,0,2998,1852,0,0,972,4,52
4887,0,2928,569,0,0,958,442,358
4888,0,2871,0,0,0,833,354,535
4889,0,2880,0,0,0,817,459,611
4890,0,2852,566,0,0,790,513,597
4891,0,2924,885,0,0,733,594,599
4892,0,2889,1274,0,0,709,574,603
4893,0,2035,1633,0,0,585,451,604
4894,0,2226,1907,0,0,540,129,589
4895,0,1967,1088,0,0,402,210,579
4896,0,1476,598,0,0,593,477,613
4897,0,2150,1963,0,0,775,261,564
4898,0,2931,1795,0,0,845,106,557
4899,0,3354,0,0,0,857,0,567
4900,0,3476,0,0,0,840,0,549
4901,0,3520,0,0,0,823,0,569
4902,0,3472,0,0,0,798,0,569
4903,0,3469,0,0,0,777,0,549
4904,0,3411,0,0,0,719,0,547
4905,0,3427,0,0,0,812,0,568
4906,0,2826,394,0,0,843,0,514
4907,0,1599,2589,0,0,683,329,581
4908,0,2148,1382,0,0,681,235,550
4909,0,2389,0,0,0,617,329,606
4910,0,2337,1056,0,0,566,320,612
4911,0,2362,1461,0,0,601,407,618
4912,0,2475,2642,0,0,621,346,556
4913,0,2480,2997,0,0,644,255,439
4914,0,2228,3216,0,0,559,6,452
4915,0,2135,3334,0,0,788,1,362
4916,0,2878,3306,0,0,893,0,269
4917,0,3043,3332,0,0,894,0,253
4918,0,2975,3327,0,0,896,14,340
4919,0,2971,3013,0,0,914,0,475
4920,0,2927,2755,0,0,904,0,527
4921,0,3111,2903,0,0,914,30,102
4922,0,3229,2979,0,0,945,267,0
4923,0,3291,2882,0,0,931,9,326
4924,0,3408,3056,0,0,886,0,345
4925,0,3397,3121,0,0,845,0,280
4926,0,3425,3184,0,0,853,0,270
4927,0,3440,3193,0,0,847,0,277
4928,64,336,478,0,0,76,794,803
4929,0,393,2160,0,0,77,789,767
4930,0,770,2416,0,0,79,661,749
4931,0,901,2222,0,3,74,703,704
4932,0,0,1936,0,0,73,788,682
4933,0,0,2476,0,0,79,821,710
4934,0,346,2497,0,0,76,806,720
4935,0,485,2449,0,0,76,828,712
4936,0,891,2459,0,0,68,819,717
4937,0,935,2606,0,0,73,827,722
4938,0,951,2689,0,0,69,826,728
4939,0,945,2697,0,0,70,824,734
4940,0,897,2729,0,0,77,813,740
4941,430,869,2677,0,20,78,819,743
4942,263,400,2649,0,7,77,838,741
4943,0,0,2711,0,0,75,884,717
4944,0,416,2627,0,0,64,870,735
4945,67,0,2741,0,67,74,834,754
4946,562,0,2810,33,40,77,520,798
4947,709,0,3038,1591,0,79,194,832
4948,661,0,2878,375,0,76,690,818
4949,647,0,2799,0,0,77,821,761
4950,541,0,2416,0,0,79,855,771
4951,508,0,2390,0,0,79,856,774
4952,415,0,2505,0,0,77,852,773
4953,495,0,2154,0,0,78,859,772
4954,545,0,2210,0,0,80,857,774
4955,434,0,2371,0,0,82,855,775
4956,491,0,2193,0,0,81,857,777
4957,464,0,2224,0,0,83,857,780
4958,459,0,2174,0,0,81,853,783
4959,449,0,2097,0,0,79,855,784
4960,493,0,2199,494,0,78,856,785
4961,485,0,1744,859,0,80,846,782
4962,198,0,2653,0,0,75,851,782
4963,71,0,1550,0,0,75,868,757
4964,0,0,1065,0,0,78,643,738
4965,0,787,1766,0,0,79,307,783
4966,137,1119,983,0,0,74,616,773
4967,0,961,994,0,0,74,627,773
4968,0,1232,1155,0,0,83,642,766
4969,0,1253,1119,0,0,76,661,770
4970,0,1259,1170,0,0,82,669,775
4971,0,1253,1329,0,0,84,674,775
4972,0,1247,1312,0,0,85,682,780
4973,0,1242,1189,0,0,90,696,780
4974,0,1227,1191,0,0,90,702,782
4975,0,1250,1008,0,0,91,707,784
4976,0,1243,1136,0,0,90,711,785
4977,0,1235,1249,0,0,97,718,783
4978,0,810,2333,0,19,76,805,736
4979,0,906,2672,0,52,84,800,703
4980,0,906,2838,0,58,84,798,705
4981,0,899,2906,0,35,85,793,723
4982,0,891,2880,0,43,87,793,732
4983,0,899,2864,0,39,85,792,741
4984,0,910,2838,0,43,86,792,748
4985,0,903,2966,0,41,87,795,755
4986,0,871,1745,0,36,80,783,777
4987,0,883,496,0,0,84,762,787
4988,0,902,1156,0,0,84,751,791
4989,0,928,1035,0,0,82,751,797
4990,0,884,1170,0,0,80,776,791
4991,0,918,953,0,0,84,774,777
4992,2944,0,0,3462,785,307,0,61
4993,2945,0,0,3669,846,250,0,0
4994,3083,0,0,3664,716,287,0,135
4995,3255,0,0,3689,299,234,0,361
4996,2801,465,0,3725,227,348,0,342
4997,2671,471,0,3750,247,395,0,343
4998,2459,520,0,3755,275,392,0,338
4999,3047,462,122,3691,482,412,0,201
5000,3120,0,0,3781,678,301,0,0
5001,3086,0,0,3839,663,374,0,0
5002,2835,0,0,3839,681,380,0,28
5003,2832,0,0,3663,751,334,10,0
5004,2963,0,0,3505,787,343,0,0
5005,3328,0,0,3645,741,288,0,27
5006,3408,0,0,3725,640,236,0,142
5007,3461,0,0,3695,677,153,0,191
5008,3445,0,0,3664,771,137,0,236
5009,3523,0,0,3671,849,140,0,233
5010,3503,0,0,3665,868,154,0,122
5011,3403,0,0,3648,885,190,0,82
5012,3058,0,0,3333,709,111,494,247
5013,1856,0,0,2952,215,133,686,431
5014,0,0,0,2447,327,95,846,327
5015,1280,0,0,2308,478,110,721,168
5016,1786,0,0,2797,589,103,529,185
5017,2379,0,0,3184,733,158,230,288
5018,2775,0,0,3062,486,92,0,389
5019,2986,451,0,3067,375,82,0,297
5020,3174,0,0,3239,847,135,0,209
5021,3246,0,0,3346,899,81,0,136
5022,3205,0,0,3328,893,81,0,188
5023,3154,0,0,3328,896,82,2,209
5024,3166,0,0,3341,905,89,0,164
5025,3151,0,0,3226,828,86,0,244
5026,3106,0,0,3249,771,84,0,276
5027,3008,0,0,3175,775,81,0,258
5028,2895,0,0,3269,802,87,0,263
5029,2751,0,0,3376,755,90,0,272
5030,2784,0,0,3457,800,90,0,243
5031,2826,0,0,3450,809,91,0,273
5032,2851,0,0,3441,813,90,0,271
5033,2890,0,0,3397,816,93,0,280
5034,2887,0,0,3341,805,92,0,294
5035,2886,0,0,3302,790,94,0,303
5036,2871,0,0,3297,783,94,0,303
5037,2838,0,0,3341,800,97,0,279
5038,2555,0,0,3380,811,135,0,179
5039,2223,0,0,3296,826,185,112,71
5040,2333,0,0,848,880,193,265,0
5041,2155,0,0,0,746,208,334,0
5042,1805,341,0,2371,585,99,186,0
5043,2157,435,0,2765,420,82,0,4
5044,2149,380,0,2705,446,85,0,2
5045,2272,0,0,2450,548,88,0,3
5046,2634,0,0,2453,724,85,0,0
5047,2732,0,0,2567,757,86,0,0
5048,2737,0,0,2397,764,89,0,0
5049,2743,0,0,2466,774,88,0,0
5050,2741,0,0,2337,772,88,0,0
5051,2638,0,0,2538,765,89,0,0
5052,2508,0,0,2718,772,87,0,0
5053,2390,0,0,2895,771,89,0,0
5054,2326,0,0,3026,771,93,0,0
5055,2241,0,0,3363,790,93,0,0
5056,3181,1810,0,0,319,198,902,896
5057,3222,1816,0,0,319,199,903,898
5058,3223,1815,0,0,318,200,903,898
5059,3226,1820,0,0,319,201,903,898
5060,3227,1814,0,0,319,201,903,898
5061,3227,1820,0,0,320,200,903,898
5062,3228,1825,0,0,322,199,903,898
5063,3223,1811,0,0,318,195,903,907
5064,3222,1805,0,0,314,188,889,933
5065,3226,1792,0,0,314,183,890,943
5066,3229,1775,227,0,309,180,892,946
5067,3222,1783,0,0,309,173,891,949
5068,3216,1782,0,0,312,170,891,949
5069,3218,1785,0,0,311,177,892,949
5070,3214,1786,0,0,308,174,893,938
5071,3216,1785,0,144,310,168,893,934
5072,3216,1786,0,1043,310,186,893,929
5073,3223,1808,0,2325,313,176,894,909
5074,3229,1802,0,2846,310,183,896,906
5075,3221,1811,0,2864,313,191,899,905
5076,3233,1785,0,2474,314,188,900,913
5077,3217,1809,0,2858,313,178,901,909
5078,3217,1779,0,2918,312,181,902,923
5079,3182,1770,0,2928,307,177,902,935
5080,3179,1799,0,2976,302,181,904,933
5081,3126,1795,0,2768,295,159,904,949
5082,3149,1802,0,3205,299,172,902,923
5083,3158,1794,0,3165,303,181,906,917
5084,3166,1808,0,3170,305,166,904,897
5085,3183,1808,0,3286,304,193,907,891
5086,3185,1811,464,3338,304,184,905,887
5087,3183,1820,635,3335,305,191,903,900
5088,3190,1812,241,3319,304,178,894,925
5089,3126,1833,143,3359,297,189,900,937
5090,2896,1693,0,3258,281,159,906,944
5091,2854,1586,0,1979,285,151,907,951
5092,2946,1680,976,381,288,147,903,951
5093,2982,1682,1530,2373,260,128,868,957
5094,3003,1280,957,2972,247,115,857,958
5095,2943,566,644,3175,224,94,830,959
5096,2678,389,625,3089,195,110,833,963
5097,2874,444,0,3110,191,153,841,966
5098,3007,714,0,3127,190,169,865,961
5099,3070,1579,0,3277,191,208,874,948
5100,3123,1663,0,3438,199,170,862,951
5101,3159,1728,0,3415,197,190,869,953
5102,3161,1729,0,3427,210,184,867,955
5103,3189,1762,0,3515,213,171,868,956
5104,3177,1770,0,3386,238,190,876,949
5105,3157,1746,0,3309,243,231,887,934
5106,3157,1707,0,3376,251,180,890,918
5107,3149,1695,0,3481,252,199,897,879
5108,3162,1709,0,3525,252,185,900,870
5109,3152,1686,0,3466,255,183,903,871
5110,3151,1726,0,3469,259,211,906,869
5111,3159,1648,0,3495,263,168,905,869
5112,3167,1678,0,3505,268,190,902,885
5113,3163,1715,0,3504,269,212,895,912
5114,3169,1687,752,3507,271,184,887,918
5115,3167,1690,142,3513,271,204,891,920
5116,3165,1692,656,3515,272,186,888,921
5117,3166,1695,1703,3510,274,222,889,920
5118,3163,1693,1585,3504,275,216,891,920
5119,3159,1699,0,3502,269,210,890,922
